variable_id,variable_name,dataset_id,definition,aliases,years,source_document,source_url,page,chunk_id,extraction_notes
ahc-model__var__nn-splmtl-dsblts-cnct-csp-sw,NN_SPLMTL_DSBLTS_CNCT_CSP_SW,ahc-model,Navigated Supplemental HRSN Disability Connected to Community Service Provider,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_29,
ahc-model__var__nn-splmtl-dsblts-cntct-fail-sw,NN_SPLMTL_DSBLTS_CNTCT_FAIL_SW,ahc-model,Navigated Supplemental HRSN Disability Attempts to Reach Failed,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_29,
ahc-model__var__nn-splmtl-dsblts-csp-unavbl-sw,NN_SPLMTL_DSBLTS_CSP_UNAVBL_SW,ahc-model,Navigated Supplemental HRSN Disability Community Service Provider Unable to Help,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_30,
ahc-model__var__nn-splmtl-dsblts-optout-sw,NN_SPLMTL_DSBLTS_OPTOUT_SW,ahc-model,Navigated Supplemental HRSN Disability Opted Out,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_29,
ahc-model__var__nn-splmtl-dsblts-outcm-unk-sw,NN_SPLMTL_DSBLTS_OUTCM_UNK_SW,ahc-model,Navigated Supplemental HRSN Disability Outcome Unknown,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_30,
ahc-model__var__nn-splmtl-dsblts-rslvd-sw,NN_SPLMTL_DSBLTS_RSLVD_SW,ahc-model,Navigated Supplemental HRSN Disability Resolved,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_29,
ahc-model__var__nn-splmtl-edctn-cnct-csp-sw,NN_SPLMTL_EDCTN_CNCT_CSP_SW,ahc-model,Navigated Supplemental HRSN Education Connected to Community Service Provider,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_31,
ahc-model__var__nn-splmtl-edctn-cntct-fail-sw,NN_SPLMTL_EDCTN_CNTCT_FAIL_SW,ahc-model,Navigated Supplemental HRSN Education Attempts to Reach Failed,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_31,
ahc-model__var__nn-splmtl-edctn-csp-unavbl-sw,NN_SPLMTL_EDCTN_CSP_UNAVBL_SW,ahc-model,Navigated Supplemental HRSN Education Community Service Provider Unable to Help,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_31,
ahc-model__var__nn-splmtl-edctn-optout-sw,NN_SPLMTL_EDCTN_OPTOUT_SW,ahc-model,Navigated Supplemental HRSN Education Opted Out,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_31,
ahc-model__var__nn-splmtl-edctn-outcm-unk-sw,NN_SPLMTL_EDCTN_OUTCM_UNK_SW,ahc-model,Navigated Supplemental HRSN Education Outcome Unknown,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_32,
ahc-model__var__nn-splmtl-edctn-rslvd-sw,NN_SPLMTL_EDCTN_RSLVD_SW,ahc-model,Navigated Supplemental HRSN Education Resolved,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_30,
ahc-model__var__nn-splmtl-emplymt-cnct-csp-sw,NN_SPLMTL_EMPLYMT_CNCT_CSP_SW,ahc-model,Navigated Supplemental HRSN Employment Connected to Community Service Provider,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_32,
ahc-model__var__nn-splmtl-emplymt-cntct-fail-sw,NN_SPLMTL_EMPLYMT_CNTCT_FAIL_SW,ahc-model,Navigated Supplemental HRSN Employment Attempts to Reach Failed,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_33,
ahc-model__var__nn-splmtl-emplymt-csp-unavbl-sw,NN_SPLMTL_EMPLYMT_CSP_UNAVBL_SW,ahc-model,Navigated Supplemental HRSN Employment Community Service Provider Unable to Help,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_33,
ahc-model__var__nn-splmtl-emplymt-optout-sw,NN_SPLMTL_EMPLYMT_OPTOUT_SW,ahc-model,Navigated Supplemental HRSN Employment Opted Out,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_32,
ahc-model__var__nn-splmtl-emplymt-outcm-unk-sw,NN_SPLMTL_EMPLYMT_OUTCM_UNK_SW,ahc-model,Navigated Supplemental HRSN Employment Outcome Unknown,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_33,
ahc-model__var__nn-splmtl-emplymt-rslvd-sw,NN_SPLMTL_EMPLYMT_RSLVD_SW,ahc-model,Navigated Supplemental HRSN Employment Resolved,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_32,
ahc-model__var__nn-splmtl-fincl-cnct-csp-sw,NN_SPLMTL_FINCL_CNCT_CSP_SW,ahc-model,Navigated Supplemental HRSN Financial Strain Connected to Community Service Provider,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_36,
ahc-model__var__nn-splmtl-fincl-cntct-fail-sw,NN_SPLMTL_FINCL_CNTCT_FAIL_SW,ahc-model,Navigated Supplemental HRSN Financial Strain Attempts to Reach Failed,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_36,
ahc-model__var__nn-splmtl-fincl-csp-unavbl-sw,NN_SPLMTL_FINCL_CSP_UNAVBL_SW,ahc-model,Navigated Supplemental HRSN Financial Strain Community Service Provider Unable to Help,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_36,
ahc-model__var__nn-splmtl-fincl-optout-sw,NN_SPLMTL_FINCL_OPTOUT_SW,ahc-model,Navigated Supplemental HRSN Financial Strain Opted Out,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_36,
ahc-model__var__nn-splmtl-fincl-outcm-unk-sw,NN_SPLMTL_FINCL_OUTCM_UNK_SW,ahc-model,Navigated Supplemental HRSN Financial Strain Outcome Unknown,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_37,
ahc-model__var__nn-splmtl-mh-cnct-csp-sw,NN_SPLMTL_MH_CNCT_CSP_SW,ahc-model,Navigated Supplemental HRSN Mental Health Connected to Community Service Provider,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_37,
ahc-model__var__nn-splmtl-mh-cntct-fail-sw,NN_SPLMTL_MH_CNTCT_FAIL_SW,ahc-model,Navigated Supplemental HRSN Mental Health Attempts to Reach Failed,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_38,
ahc-model__var__nn-splmtl-mh-csp-unavbl-sw,NN_SPLMTL_MH_CSP_UNAVBL_SW,ahc-model,Navigated Supplemental HRSN Mental Health Community Service Provider Unable to Help,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_38,
ahc-model__var__nn-splmtl-mh-optout-sw,NN_SPLMTL_MH_OPTOUT_SW,ahc-model,Navigated Supplemental HRSN Mental Health Opted Out,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_37,
ahc-model__var__nn-splmtl-mh-outcm-unk-sw,NN_SPLMTL_MH_OUTCM_UNK_SW,ahc-model,Navigated Supplemental HRSN Mental Health Outcome Unknown,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_38,
ahc-model__var__nn-splmtl-mh-rslvd-sw,NN_SPLMTL_MH_RSLVD_SW,ahc-model,Navigated Supplemental HRSN Mental Health Resolved,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_37,
ahc-model__var__nn-splmt-fmly-cmnt-cnct-csp-sw,NN_SPLMT_FMLY_CMNT_CNCT_CSP_SW,ahc-model,Navigated Supplemental HRSN Family and Community Support Connected to Community Service Provider,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_34,
ahc-model__var__nn-splmt-fmly-cmnt-cntct-fail-sw,NN_SPLMT_FMLY_CMNT_CNTCT_FAIL_SW,ahc-model,Navigated Supplemental HRSN Family and Community Support Attempts to Reach Failed,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_34,
ahc-model__var__nn-splmt-fmly-cmnt-csp-unavbl-sw,NN_SPLMT_FMLY_CMNT_CSP_UNAVBL_SW,ahc-model,Navigated Supplemental HRSN Family and Community Support Community Service Provider Unable to Help,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_35,
ahc-model__var__nn-splmt-fmly-cmnt-outcm-unk-sw,NN_SPLMT_FMLY_CMNT_OUTCM_UNK_SW,ahc-model,Navigated Supplemental HRSN Family and Community Support Outcome Unknown,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_35,
ahc-model__var__nn-splmt-fmly-cmnt-rslvd-sw,NN_SPLMT_FMLY_CMNT_RSLVD_SW,ahc-model,Navigated Supplemental HRSN Family and Community Support Resolved,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_33,
ahc-model__var__nn-splmt-phys-act-cnct-csp-sw,NN_SPLMT_PHYS_ACT_CNCT_CSP_SW,ahc-model,Navigated Supplemental HRSN Physical Activity Connected to Community Service Provider,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_39,
ahc-model__var__nn-splmt-phys-act-cntct-fail-sw,NN_SPLMT_PHYS_ACT_CNTCT_FAIL_SW,ahc-model,Navigated Supplemental HRSN Physical Activity Attempts to Reach Failed,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_39,
ahc-model__var__nn-splmt-phys-act-csp-unavbl-sw,NN_SPLMT_PHYS_ACT_CSP_UNAVBL_SW,ahc-model,Navigated Supplemental HRSN Physical Activity Community Service Provider Unable to Help,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_40,
ahc-model__var__nn-splmt-phys-act-optout-sw,NN_SPLMT_PHYS_ACT_OPTOUT_SW,ahc-model,Navigated Supplemental HRSN Physical Activity Opted Out,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_39,
ahc-model__var__nn-splmt-phys-act-outcm-unk-sw,NN_SPLMT_PHYS_ACT_OUTCM_UNK_SW,ahc-model,Navigated Supplemental HRSN Physical Activity Outcome Unknown,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_40,
ahc-model__var__nn-splmt-phys-act-rslvd-sw,NN_SPLMT_PHYS_ACT_RSLVD_SW,ahc-model,Navigated Supplemental HRSN Physical Activity Resolved,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_38,
ahc-model__var__nn-splmt-sbstn-use-cnct-csp-sw,NN_SPLMT_SBSTN_USE_CNCT_CSP_SW,ahc-model,Navigated Supplemental HRSN Substance Use Connected to Community Service Provider,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_41,
ahc-model__var__nn-splmt-sbstn-use-cntct-fail-sw,NN_SPLMT_SBSTN_USE_CNTCT_FAIL_SW,ahc-model,Navigated Supplemental HRSN Substance Use Attempts to Reach Failed,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_41,
ahc-model__var__nn-splmt-sbstn-use-csp-unavbl-sw,NN_SPLMT_SBSTN_USE_CSP_UNAVBL_SW,ahc-model,Navigated Supplemental HRSN Substance Use Community Service Provider Unable to Help,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_41,
ahc-model__var__nn-splmt-sbstn-use-optout-sw,NN_SPLMT_SBSTN_USE_OPTOUT_SW,ahc-model,Navigated Supplemental HRSN Substance Use Opted Out,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_41,
ahc-model__var__nn-splmt-sbstn-use-outcm-unk-sw,NN_SPLMT_SBSTN_USE_OUTCM_UNK_SW,ahc-model,Navigated Supplemental HRSN Substance Use Outcome Unknown,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_42,
ahc-model__var__nn-splmt-sbstn-use-rslvd-sw,NN_SPLMT_SBSTN_USE_RSLVD_SW,ahc-model,Navigated Supplemental HRSN Substance Use Resolved,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_40,
ahc-model__var__sr-cn-hrsn-yn,SR_CN_HRSN_YN,ahc-model,1) and two or more,,,data/raw/assets/pdf/2ecadb1aec0f9d6e0f07a7cc628ccf35b46ec6c5.pdf,https://www2.ccwdata.org/documents/10280/19022436/codebook-ahc.pdf,155,ahc-model__codebook-ahc_pdf__2ecadb1aec__p155__chunk_1,
ahc-model__var__sr-core-food-1-cd,SR_CORE_FOOD_1_CD,ahc-model,Core HRSN Food 1: Worried Food Would Run Out Before Got Money for More,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_2,
ahc-model__var__sr-core-food-2-cd,SR_CORE_FOOD_2_CD,ahc-model,Core HRSN Food 2: Food Bought Didn't Last and Didn't Have Money to Get More,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_3,
ahc-model__var__sr-core-food-ovrl-scrng-ind,SR_CORE_FOOD_OVRL_SCRNG_IND,ahc-model,Screened Core HRSN Food Overall Indicator,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_3,
ahc-model__var__sr-core-housng-1-cd,SR_CORE_HOUSNG_1_CD,ahc-model,Core HRSN Housing 1: Current Living Situation,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_3,
ahc-model__var__sr-core-housng-2-heat-sw,SR_CORE_HOUSNG_2_HEAT_SW,ahc-model,Core HRSN Housing 2: Heat Inadequate,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_3,
ahc-model__var__sr-core-housng-2-lead-sw,SR_CORE_HOUSNG_2_LEAD_SW,ahc-model,Core HRSN Housing 2: Lead Paint Pipes,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_3,
ahc-model__var__sr-core-housng-2-mold-sw,SR_CORE_HOUSNG_2_MOLD_SW,ahc-model,Core HRSN Housing 2: Mold,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_4,
ahc-model__var__sr-core-housng-2-oven-sw,SR_CORE_HOUSNG_2_OVEN_SW,ahc-model,Core HRSN Housing 2: Oven not Working,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_4,
ahc-model__var__sr-core-housng-2-pests-sw,SR_CORE_HOUSNG_2_PESTS_SW,ahc-model,Core HRSN Housing 2: Pests,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_4,
ahc-model__var__sr-core-housng-2-prblm-cnt,SR_CORE_HOUSNG_2_PRBLM_CNT,ahc-model,Core HRSN Housing 2: Number of Problems,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_5,
ahc-model__var__sr-core-housng-2-scrng-cmpst-ind,SR_CORE_HOUSNG_2_SCRNG_CMPST_IND,ahc-model,Core HRSN Housing 2: Problems Composite,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_5,
ahc-model__var__sr-core-housng-2-smk-dtctr-sw,SR_CORE_HOUSNG_2_SMK_DTCTR_SW,ahc-model,Core HRSN Housing 2: Smoke Detector not Working,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_4,
ahc-model__var__sr-core-housng-2-wtr-leak-sw,SR_CORE_HOUSNG_2_WTR_LEAK_SW,ahc-model,Core HRSN Housing 2: Water Leaks,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_4,
ahc-model__var__sr-core-housng-ovrl-scrng-ind,SR_CORE_HOUSNG_OVRL_SCRNG_IND,ahc-model,Screened Core HRSN Housing Overall Indicator,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_5,
ahc-model__var__sr-core-sfty-1-cd,SR_CORE_SFTY_1_CD,ahc-model,Core HRSN Safety 1: How Often Physically Hurt,,,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,https://resdac.org/cms-data/files/ahc-model/data-documentation,,ahc-model__data-documentation__2617b90539__chunk_5,
